"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000104591604377797,1.13814022022031,0.011,0.004,1,"5","ENSG00000259305"
0.000104633717888974,0.250055305720637,0.028,0.013,1,"5","TP53RK"
0.000105687134662677,0.729422021006414,0.014,0.005,1,"5","TRAF1"
0.00010569015076282,0.296225444964249,0.03,0.015,1,"5","MUTYH"
0.000105948254377728,0.255045145819917,0.033,0.017,1,"5","BAG4"
0.000105978431173677,0.569371573029548,0.027,0.012,1,"5","D2HGDH"
0.00010648156936162,0.831276363886069,0.011,0.004,1,"5","AP000254.2"
0.000106573616458247,0.586362932976167,0.019,0.008,1,"5","ELOA-AS1"
0.000108868444586048,0.483652525243293,0.025,0.011,1,"5","CCAR2"
0.000108966991278246,1.47031324804415,0.01,0.003,1,"5","ENSG00000182611"
0.000110042081169135,1.00158445386206,0.018,0.007,1,"5","KLHL22"
0.000111121817083727,1.24759491517744,0.01,0.003,1,"5","FAM71D"
0.000111152889567795,1.05388360020877,0.01,0.003,1,"5","CTPS2"
0.000112276973457989,0.999169169201727,0.01,0.003,1,"5","KIAA1324L"
0.000112339735677913,0.886583788917425,0.01,0.003,1,"5","MCTP1"
0.000113236071222745,0.555315167857164,0.024,0.011,1,"5","ZBTB48"
0.000114140199177518,0.538323178715214,0.024,0.011,1,"5","DTNB"
0.000115848773803795,0.458759443273076,0.026,0.012,1,"5","TMEM161A"
0.000116719213846963,0.289222805205606,0.036,0.019,1,"5","CENPV"
0.000118370193777022,0.369524669287109,0.035,0.018,1,"5","LINC00665"
0.000118765274385563,0.266940719871696,0.031,0.015,1,"5","ZADH2"
0.00011877134840783,0.570676863305316,0.023,0.01,1,"5","VILL"
0.000118873220564473,0.39321557973302,0.033,0.017,1,"5","ZNF692"
0.000120942492597353,0.421668379295888,0.029,0.014,1,"5","GALNT11"
0.000121070494016794,0.52912057460086,0.022,0.009,1,"5","WARS2"
0.000121272180004664,0.320128492932192,0.023,0.01,1,"5","GBA2"
0.000122026484488028,0.509791104683257,0.019,0.008,1,"5","KCTD10"
0.0001232027281187,0.580851475915053,0.015,0.006,1,"5","SNTB2"
0.00012358690894887,0.376540557961778,0.027,0.012,1,"5","GALNT7"
0.000124008788579584,0.558503696423347,0.021,0.009,1,"5","ADD2"
0.000124300961618384,0.315244222542955,0.019,0.008,1,"5","ERCC8"
0.000124618432660378,0.750652294713913,0.017,0.007,1,"5","KYAT1"
0.000124776294620655,0.292538396938796,0.03,0.015,1,"5","NDUFAF7"
0.000125610127042758,0.364176691608672,0.025,0.011,1,"5","MFSD12"
0.000125671196028132,0.265526061850211,0.052,0.03,1,"5","CEP295"
0.000126423747407616,0.632821377635959,0.014,0.005,1,"5","SFXN3"
0.000127390751921992,0.328391935269258,0.021,0.009,1,"5","ZNF362"
0.00012939391446506,0.532791908140841,0.017,0.007,1,"5","AC097534.2"
0.000130472603988487,0.403617122528199,0.026,0.012,1,"5","TRIM37"
0.000132885595275775,0.311580476121426,0.032,0.016,1,"5","MCM3AP"
0.000135987864867135,0.935607629880857,0.02,0.008,1,"5","FAM193B"
0.000136124106416794,0.462313920481768,0.027,0.012,1,"5","PCGF1"
0.000136291800554773,0.322237739227855,0.041,0.022,1,"5","ARFIP2"
0.0001363879343941,0.416059503469863,0.027,0.012,1,"5","ARAP1"
0.000136726780926598,0.367245960213746,0.034,0.018,1,"5","ZNF487"
0.000137441423088401,0.444207287071836,0.028,0.013,1,"5","MYEF2"
0.000137483424534327,0.582312085551422,0.018,0.007,1,"5","THBS1"
0.00013778404662061,0.682648825447193,0.016,0.006,1,"5","S100A13"
0.000139817727214551,0.679287178031034,0.02,0.008,1,"5","ZSCAN16"
0.00014250265908772,0.488500535801876,0.029,0.014,1,"5","ELP3"
0.000143745564890089,0.970771409820093,0.015,0.006,1,"5","EEF2KMT"
0.000145393412732685,0.464843125363277,0.024,0.011,1,"5","WDR5"
0.000146154883619094,0.332256533594291,0.024,0.011,1,"5","SNX25"
0.000146361429993479,0.863037724599476,0.01,0.003,1,"5","ZNF319"
0.000146458426805932,0.368257328822901,0.024,0.011,1,"5","MECR"
0.000146612737805204,0.371523059257318,0.032,0.016,1,"5","RPUSD4"
0.000147191274843789,0.763174475531971,0.017,0.007,1,"5","DGAT1"
0.000147360356859003,0.667489115672528,0.015,0.006,1,"5","MACC1"
0.000148669818206109,0.584334148146337,0.017,0.007,1,"5","PRUNE1"
0.000149586387788014,0.50315130343272,0.023,0.01,1,"5","CCDC138"
0.000151701052040362,0.446949868173869,0.028,0.013,1,"5","NBAS"
0.000152482373679438,0.76227395664545,0.014,0.005,1,"5","ERMN"
0.00015401666116945,0.561858330392576,0.014,0.005,1,"5","TMEM79"
0.000154078957152464,0.682034410183768,0.014,0.005,1,"5","KIAA1841"
0.000156185897408013,0.546995184995069,0.022,0.01,1,"5","PUS10"
0.000158259962251595,0.294731887549255,0.037,0.02,1,"5","USP25"
0.000159766448978771,0.739701475832422,0.02,0.008,1,"5","TSIX"
0.000161230714401651,0.254525178747958,0.033,0.017,1,"5","REPS1"
0.00016383724184136,0.442790712571898,0.034,0.018,1,"5","RFC4"
0.000168216457879065,0.342670263617171,0.033,0.017,1,"5","MRPL17"
0.00017425191635726,0.475089605349621,0.034,0.018,1,"5","BRCA2"
0.000174882809665894,0.612116833132752,0.017,0.007,1,"5","AZIN1-AS1"
0.000177138222902244,0.306539450771813,0.029,0.014,1,"5","CSTF1"
0.000180185622528373,0.301711445402194,0.024,0.011,1,"5","ENSG00000011052"
0.000182165507677671,0.820758396343826,0.012,0.004,1,"5","PARPBP"
0.000183605500232713,0.595917066820076,0.019,0.008,1,"5","PDE3B"
0.000185358852735047,1.20705346616029,0.01,0.003,1,"5","RPP25"
0.000185899389465245,0.860882539133865,0.016,0.006,1,"5","MMP25-AS1"
0.000186030898310492,0.749695906344208,0.013,0.005,1,"5","PRDM15"
0.000186609437806037,0.410516510374903,0.021,0.009,1,"5","AC109446.3"
0.000186887239422474,0.826676821198166,0.013,0.005,1,"5","C2orf42"
0.000188540764688529,0.81538593079281,0.01,0.003,1,"5","SAMD10"
0.000194879096917097,0.264963882024224,0.032,0.016,1,"5","SCO1"
0.000195154647155491,0.553964911633564,0.022,0.01,1,"5","RRM1"
0.000195294850198311,0.27133584762943,0.03,0.015,1,"5","TTC31"
0.000200139330331033,0.468696570489854,0.024,0.011,1,"5","SPARC"
0.000202613017164573,0.55133466310554,0.029,0.015,1,"5","HAUS6"
0.000203183739217171,0.332379987508396,0.022,0.01,1,"5","ESS2"
0.000204817132469536,1.35951256200122,0.011,0.004,1,"5","CENPF"
0.000205932758034166,0.559329708547758,0.021,0.009,1,"5","RAB32"
0.000211507994517974,0.469117460845784,0.025,0.012,1,"5","MTERF1"
0.000216414009595359,0.847771816787303,0.014,0.005,1,"5","IMPA2"
0.000216525798176929,0.394138233285814,0.025,0.012,1,"5","TAF13"
0.00021882136002799,0.452603435558489,0.031,0.016,1,"5","SPHK2"
0.0002194522841252,0.274567505292555,0.035,0.019,1,"5","MRPL20-AS1"
0.000221296987371703,0.48466456016636,0.028,0.013,1,"5","CLPTM1L"
0.000223859288001115,0.780554193155623,0.012,0.004,1,"5","DOCK7"
0.000225439490165598,0.781262482260639,0.012,0.004,1,"5","APTR"
0.000226961527358166,0.600562807627631,0.021,0.009,1,"5","FHL1"
0.000227191447381186,0.690115324371349,0.013,0.005,1,"5","ENSG00000215346"
0.000228260911541743,0.762177734517929,0.012,0.004,1,"5","NELL2"
0.000229851301097733,0.355467868006751,0.022,0.01,1,"5","CCDC127"
0.000240843778396411,0.328305863348827,0.017,0.007,1,"5","ENSG00000116957"
0.000244285760032984,0.289187582842706,0.02,0.009,1,"5","BRD3OS"
0.000251845120766319,0.296016921988834,0.035,0.019,1,"5","OGG1"
0.000255754960454616,0.817851053219247,0.016,0.006,1,"5","ZNF35"
0.000258630923940671,0.294872325085596,0.027,0.013,1,"5","ALKBH3"
0.00025863480471505,0.720065699132795,0.014,0.005,1,"5","ZNF71"
0.000259159376665167,0.836545011197587,0.014,0.005,1,"5","ARHGEF19"
0.000260286820953605,0.510860048057149,0.014,0.005,1,"5","ZFP64"
0.000264252744736658,0.908284980642621,0.011,0.004,1,"5","RTL10"
0.000266409065735155,0.726569757369091,0.011,0.004,1,"5","KNSTRN"
0.000274978058249102,0.871610476483519,0.012,0.004,1,"5","RAP2A"
0.000277689124992323,0.464312476414795,0.019,0.008,1,"5","THEM6"
0.000278007531362552,0.921371654910779,0.015,0.006,1,"5","CAMSAP1"
0.000291200816411184,0.390438089982057,0.031,0.016,1,"5","AC008555.4"
0.000291221697279902,0.546438756296784,0.021,0.009,1,"5","AGK"
0.000293971986655446,0.465094034691282,0.021,0.009,1,"5","MRPL38"
0.000294180728423324,0.508034939428796,0.023,0.011,1,"5","TM2D2"
0.000294244251750509,0.489991712125041,0.027,0.013,1,"5","SHC1"
0.000296333191022844,0.439094251527893,0.021,0.009,1,"5","STRN4"
0.00029993072380944,0.594663402232891,0.02,0.009,1,"5","RBM47"
0.000302223302223024,0.64313305878702,0.016,0.006,1,"5","HMGCR"
0.000302968365390316,0.483100653787476,0.021,0.009,1,"5","SETD1A"
0.000304725915103415,0.43555225201001,0.02,0.009,1,"5","VPS18"
0.000305954498426997,1.00435768632591,0.01,0.003,1,"5","ZNF440"
0.000306222445995384,0.279728606849294,0.033,0.018,1,"5","AUH"
0.000308212428861314,0.720428700771814,0.01,0.003,1,"5","KLHL21"
0.000310971047968745,0.428777952863357,0.022,0.01,1,"5","PPCDC"
0.000311274726386567,0.61625528866083,0.014,0.005,1,"5","PTDSS2"
0.00031238937616752,0.569041738722483,0.019,0.008,1,"5","SPATS2L"
0.000313076286242907,0.702128681731327,0.017,0.007,1,"5","TEDC1"
0.000316660890983653,0.253504585065031,0.024,0.011,1,"5","MNT"
0.000320410162686763,0.940856797323531,0.013,0.005,1,"5","WBP1"
0.000325337435552006,0.416017010904632,0.029,0.014,1,"5","DCTN5"
0.000331566665418454,1.39790958168712,0.01,0.003,1,"5","AC138207.7"
0.000331650317892132,1.20189848639829,0.01,0.003,1,"5","SLC7A5"
0.000339859131721666,1.00698226035276,0.01,0.003,1,"5","DAG1"
0.000341113068857016,0.329780685529001,0.026,0.012,1,"5","SLC25A28"
0.000346485884497467,0.445523652917314,0.025,0.012,1,"5","ALG14"
0.000347736405555789,0.318602281852431,0.03,0.016,1,"5","OXNAD1"
0.000349727050596749,0.789342582693092,0.017,0.007,1,"5","MXD3"
0.000354065867262125,0.422223189115972,0.02,0.009,1,"5","ZMYM3"
0.000360485703983547,0.534081026354131,0.022,0.01,1,"5","KLHL9"
0.00036117582235747,0.590030033184692,0.018,0.008,1,"5","CLEC16A"
0.000361276002511544,0.349031920186422,0.025,0.012,1,"5","PEX3"
0.000363048224480913,0.29410849497553,0.037,0.02,1,"5","PAK1IP1"
0.000365150810425842,0.31919308848429,0.027,0.013,1,"5","IDH1"
0.000367394319374809,0.480130366104293,0.017,0.007,1,"5","NFIL3"
0.000367863929127421,0.264137619452971,0.016,0.007,1,"5","ISYNA1"
0.000374210896887162,0.418623325756887,0.021,0.009,1,"5","CCDC34"
0.000374362128183322,0.552185208845835,0.024,0.011,1,"5","VAT1"
0.000385037586048552,0.71093192419383,0.01,0.003,1,"5","LAG3"
0.00038557379861647,0.81998101293881,0.01,0.003,1,"5","AMMECR1L"
0.000385690328265565,0.433033048581227,0.024,0.011,1,"5","DCUN1D4"
0.000389088793742665,0.679409716095699,0.023,0.011,1,"5","INPP4A"
0.000389455944239736,0.631826049378915,0.015,0.006,1,"5","CAPN15"
0.000389731880379146,0.532510714039048,0.02,0.009,1,"5","RALGPS1"
0.000389769172755034,0.736304830622572,0.013,0.005,1,"5","AC036176.1"
0.000390529793910746,0.940197193897651,0.013,0.005,1,"5","RBBP9"
0.000395851477077919,0.277773376475733,0.024,0.011,1,"5","PI4K2A"
0.000398850410390506,0.387683450465598,0.031,0.016,1,"5","TDP1"
0.00040781574399927,0.26113390778096,0.022,0.01,1,"5","CDPF1"
0.000410415759159926,0.271832018708883,0.025,0.012,1,"5","C6orf136"
0.00041110662196237,0.471630427577051,0.018,0.008,1,"5","ADRB2"
0.000412250710750146,0.507526618028572,0.017,0.007,1,"5","ACTN1"
0.000413731311582179,0.52924098139451,0.017,0.007,1,"5","TAB1"
0.000418509492011522,0.401739171593844,0.017,0.007,1,"5","LANCL2"
0.000424556031912485,0.868121992966672,0.014,0.006,1,"5","RRAS"
0.00042478635372646,0.323840945715012,0.021,0.01,1,"5","SPATA5L1"
0.000426037593324346,0.374544188645541,0.03,0.016,1,"5","UBE3C"
0.000430643906248698,0.436259123659485,0.027,0.013,1,"5","ESYT2"
0.000433973931499572,0.37418503661645,0.025,0.012,1,"5","SPATA20"
0.000437239744605596,0.343606089593176,0.025,0.012,1,"5","C4orf33"
0.000445635954529384,0.4699793251896,0.02,0.009,1,"5","ATXN7L3"
0.000450240937277278,0.277153250047737,0.029,0.015,1,"5","GFOD1"
0.000454891303316555,0.353460935577937,0.03,0.016,1,"5","TMEM39B"
0.000470788460056802,1.09782857367217,0.01,0.003,1,"5","STXBP5"
0.000471035478699351,0.569445836276683,0.013,0.005,1,"5","TMEM53"
0.0004714955950271,0.501986040534043,0.015,0.006,1,"5","ZNF230"
0.000478797946683569,0.288099766485001,0.016,0.007,1,"5","KPTN"
0.000478981617085901,0.85499934627433,0.01,0.003,1,"5","GABRE"
0.000480882474148243,0.311165262375158,0.029,0.015,1,"5","HAUS4"
0.000481576051066213,0.406605485978289,0.017,0.007,1,"5","LRSAM1"
0.000487438671890689,0.819113617807705,0.011,0.004,1,"5","PHGDH"
0.000493538975660124,0.599426110128779,0.012,0.005,1,"5","NCEH1"
0.000494034759973586,0.489626790294515,0.012,0.005,1,"5","S1PR5"
0.000495940954743126,0.40575727324905,0.02,0.009,1,"5","PPP1R37"
0.00050329860089142,0.313718364428669,0.02,0.009,1,"5","NDUFAF5"
0.00052815242306329,0.406302612334843,0.032,0.017,1,"5","MOGS"
0.00053031921983215,0.255926112903362,0.021,0.01,1,"5","CNOT6"
0.000531050531900908,0.324519872818406,0.025,0.012,1,"5","FAM160A2"
0.000534314458880511,0.333799679131737,0.015,0.006,1,"5","KCNK12"
0.000540052781522106,0.464342268193742,0.015,0.006,1,"5","UBQLN4"
0.000540449280126444,0.388417775372274,0.029,0.015,1,"5","ALKBH4"
0.000553684754599821,0.947775930815767,0.01,0.003,1,"5","HUS1B"
0.000555944320024586,0.565089689317664,0.01,0.003,1,"5","AGFG2"
0.000563058314542354,0.468325289314301,0.02,0.009,1,"5","PAXIP1-AS2"
0.000586649660106367,0.728412396760904,0.012,0.005,1,"5","AC116913.1"
0.000594823039408292,0.647063710482034,0.014,0.006,1,"5","ADO"
0.000594953233363225,0.37371778353262,0.019,0.009,1,"5","AC016065.1"
0.000602892825010887,0.568700267577348,0.01,0.004,1,"5","POLR3B"
0.000607251142737087,0.710313312135727,0.015,0.006,1,"5","NOMO1"
0.000610671738671947,0.747615736440215,0.011,0.004,1,"5","AL360270.1"
0.000620080835244934,0.466553506617315,0.015,0.006,1,"5","UBFD1"
0.000626749315921847,0.376218493729917,0.02,0.009,1,"5","CHCHD4"
0.000633915960598504,0.388536221707492,0.02,0.009,1,"5","TANGO6"
0.000637603052528442,0.691292567508199,0.022,0.01,1,"5","TOM1L2"
0.000641174445470576,0.302476207872294,0.017,0.007,1,"5","HPS6"
0.000654541445912572,0.474255485338366,0.021,0.01,1,"5","TPMT"
0.000656245075138196,0.575648383805469,0.013,0.005,1,"5","AC010883.1"
0.000660390056861951,0.316015230888615,0.013,0.005,1,"5","PPP2R3B"
0.000667167745882725,0.47050691674721,0.025,0.012,1,"5","SH3GLB2"
0.000671984942519411,1.51163417610931,0.01,0.003,1,"5","PYCR1"
0.000677006700414984,0.325634450246261,0.022,0.01,1,"5","C15orf39"
0.000693826690052123,0.818303331270752,0.012,0.005,1,"5","NMUR1"
0.00069423032652983,0.749851958830848,0.012,0.005,1,"5","TRMT5"
0.000696860364828266,0.342731411395898,0.02,0.009,1,"5","EEF1AKMT1"
0.000699741606149544,0.562682354371417,0.014,0.006,1,"5","BMF"
0.000701857168599112,0.592172020610357,0.015,0.006,1,"5","ACOX3"
0.000704182958513717,0.783208905276213,0.01,0.003,1,"5","ZNF208"
0.000706028767850065,0.46301187086499,0.014,0.006,1,"5","FAM189B"
0.00070728352515826,0.382679629565694,0.017,0.007,1,"5","ACOX1"
0.000707703304480826,0.294824541175058,0.023,0.011,1,"5","WASHC5"
0.000709593834248405,0.448639042691873,0.012,0.005,1,"5","B3GALT6"
0.000711815401074636,0.598058736946686,0.016,0.007,1,"5","AC006064.4"
0.000734392011671433,0.358823308165216,0.039,0.022,1,"5","OGFOD3"
0.000739873562898524,0.292698616057633,0.019,0.009,1,"5","CAPN10"
0.000745470525583265,0.391131524924514,0.019,0.009,1,"5","C10orf95"
0.000753176047588964,0.770404473955017,0.013,0.005,1,"5","INTS7"
0.000772136006241066,0.480771592882476,0.02,0.009,1,"5","GOLPH3L"
0.000805932164755403,0.322997120633916,0.032,0.018,1,"5","WDFY2"
0.000813319739475481,0.335100494479836,0.021,0.01,1,"5","ITGA6-AS1"
0.000818369959688228,0.404538214559621,0.026,0.013,1,"5","ENSG00000263563"
0.000836180354711285,0.366190528124506,0.019,0.009,1,"5","ZNF569"
0.000841329308009984,0.256139261620147,0.022,0.011,1,"5","STX2"
0.000853711503697087,0.58745356560387,0.02,0.009,1,"5","OSBPL3"
0.000855902243779638,1.11273545787018,0.01,0.003,1,"5","RFLNB"
0.000874267566192815,0.541961798708231,0.01,0.003,1,"5","MED20"
0.000874901359841151,0.74632918291922,0.011,0.004,1,"5","IQCE"
0.00087542686509827,0.794075962015593,0.011,0.004,1,"5","DHCR7"
0.000886218988783328,1.04788417951005,0.01,0.004,1,"5","MORN1"
0.000895113579825371,0.727824076219123,0.01,0.004,1,"5","AIRE"
0.000899449432817288,0.56679175692235,0.019,0.009,1,"5","MTX3"
0.000900185364903631,0.388700096598566,0.021,0.01,1,"5","PXN"
0.000909864585661241,0.490228790899566,0.01,0.004,1,"5","NOL6"
0.000914609243529733,0.352453576838226,0.022,0.011,1,"5","TBCD"
0.000925300656448044,0.57192409832111,0.014,0.006,1,"5","MAP2K6"
0.000935025450146779,0.769374751289106,0.018,0.008,1,"5","NDC80"
0.000937970565549038,0.580720966037681,0.015,0.006,1,"5","ZNF337"
0.000940119151906395,0.776379102935882,0.018,0.008,1,"5","TMEM234"
0.000943328842577921,0.435491624234022,0.015,0.006,1,"5","CDC34"
0.000967669354972924,0.410347269741182,0.02,0.009,1,"5","PUDP"
0.000972526514411199,0.302465064186956,0.02,0.009,1,"5","HENMT1"
0.000980575523489529,0.333218919106328,0.012,0.005,1,"5","PXMP4"
0.00102778514544614,0.269799764947002,0.026,0.013,1,"5","AGO1"
0.00103885489275235,0.84191161941197,0.011,0.004,1,"5","MPZL3"
0.00104104959804552,0.609420608405371,0.013,0.005,1,"5","C4orf36"
0.00104376210827769,0.829434285975574,0.011,0.004,1,"5","LINC01918"
0.00106171495460132,0.384692196057811,0.026,0.013,1,"5","FBXL17"
0.00107205920640933,0.607104600921202,0.014,0.006,1,"5","SENP3"
0.00107247332450522,0.996835598346668,0.01,0.004,1,"5","ENSG00000184825"
0.00107986112865071,0.908871205295432,0.01,0.004,1,"5","JHY"
0.0010824440765562,0.359923961574109,0.014,0.006,1,"5","NFS1"
0.00108424874579151,0.84590230255942,0.01,0.004,1,"5","IPO4"
0.00108723317896121,0.342477945586801,0.02,0.009,1,"5","BCAS3"
0.0010886528474006,0.698485970810407,0.01,0.004,1,"5","ABHD16A"
0.00109797707157983,0.430015540230098,0.01,0.003,1,"5","MEAK7"
0.00110443995157383,0.345762209286274,0.029,0.016,1,"5","NCMAP-DT"
0.00110494117453906,0.347510217205143,0.021,0.01,1,"5","CKAP5"
0.00112705334162298,0.297110323061931,0.023,0.011,1,"5","NUP155"
0.0011289418572656,0.261950627597203,0.022,0.011,1,"5","ADCK5"
0.0011300142714278,0.254502559835383,0.024,0.012,1,"5","RELL2"
0.00114069741425179,0.254429318118851,0.022,0.011,1,"5","SCAP"
0.0011503019613075,0.309340026832287,0.03,0.017,1,"5","BMPR2"
0.0011542135970046,0.377431295307295,0.019,0.009,1,"5","TMCC1"
0.00116204250869394,0.290340387262044,0.027,0.014,1,"5","BCL3"
0.00116314997172464,0.719374461179217,0.016,0.007,1,"5","LRRK1"
0.00116775091689687,0.341306928906022,0.019,0.009,1,"5","GAS7"
0.00116967384363523,0.355175130606209,0.019,0.009,1,"5","GALNS"
0.00117863956961245,0.39958977798243,0.017,0.008,1,"5","EXD3"
0.00119913682835389,0.70397742740938,0.013,0.005,1,"5","SERPINF1"
0.00121173140564176,0.69313360420361,0.014,0.006,1,"5","TMEM102"
0.00121274267288753,0.508246328286486,0.013,0.005,1,"5","B3GALNT2"
0.00122118550202761,0.500276541314959,0.018,0.008,1,"5","TICAM1"
0.00122552684324459,0.312303620933848,0.022,0.011,1,"5","SUMF1"
0.00122603808575476,1.02089806424879,0.011,0.004,1,"5","RUNX2"
0.00123549499493252,0.529459408135688,0.014,0.006,1,"5","PCNX3"
0.00123578102731375,0.335124097332854,0.021,0.01,1,"5","RAD51B"
0.00123862052769925,0.311228872253712,0.015,0.007,1,"5","SLC27A3"
0.00124021602097965,0.270559952086962,0.023,0.011,1,"5","PEMT"
0.00124903109129052,0.388275971211404,0.014,0.006,1,"5","NLE1"
0.00125709392589757,0.271795176395124,0.014,0.006,1,"5","ZEB2-AS1"
0.00126755426506032,0.283224289492228,0.011,0.004,1,"5","CCNB1"
0.00128326886142046,0.35875925420239,0.019,0.009,1,"5","TGFBI"
0.00132078261393223,0.568411299760867,0.01,0.004,1,"5","ZNF804A"
0.00132562570470035,0.622859715355271,0.01,0.004,1,"5","ZBTB26"
0.00132958956462487,0.86471985316228,0.01,0.003,1,"5","ENSG00000224597"
0.00133219410615238,0.678715442427914,0.01,0.003,1,"5","ZNF620"
0.00133451320439408,0.662191347447459,0.01,0.003,1,"5","CPOX"
0.00135487009051891,0.48660760010325,0.018,0.008,1,"5","AC011603.2"
0.00136139086145528,0.524169381285712,0.029,0.015,1,"5","CCDC88A"
0.0013745311258856,0.50507438758065,0.012,0.005,1,"5","SLC25A29"
0.00139223707525907,0.648524393498948,0.015,0.007,1,"5","SETD6"
0.00140740573846274,0.268610008081583,0.026,0.013,1,"5","DPF3"
0.00140758154382047,0.485763143969676,0.014,0.006,1,"5","GPRIN3"
0.00141700415272303,0.536697875407575,0.014,0.006,1,"5","CTSF"
0.00142160163063459,0.584898362258179,0.017,0.008,1,"5","RFC3"
0.00142490684566171,0.316780558831338,0.013,0.005,1,"5","AHDC1"
0.00142950315764713,0.42223067659324,0.014,0.006,1,"5","TESK1"
0.00144129619960828,0.458377967837036,0.02,0.01,1,"5","DHODH"
0.00144197177585967,0.464567174267302,0.017,0.008,1,"5","MAN2A2"
0.00146735800805189,0.77500746297945,0.011,0.004,1,"5","WDR47"
0.00146776011751262,0.39981193188234,0.017,0.008,1,"5","CDC37L1-DT"
